Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2015,2015,t,95,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2016,2016,t,129,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2017,2017,t,147,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2018,2018,t,109,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2019,2019,t,80.28,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2020,2020,t,204,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2021,2021,t,51,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4005,Sodium nitrate,2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2003,2003,t,200,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2004,2004,t,775,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2005,2005,t,242,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2006,2006,t,385,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2007,2007,t,369,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2008,2008,t,404,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2009,2009,t,300,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2012,2012,t,84,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2013,2013,t,168,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2014,2014,t,11,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2015,2015,t,105,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2016,2016,t,105,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2019,2019,t,68.34,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2020,2020,t,91,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4012,Superphosphates above 35%,2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2005,2005,t,12,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2014,2014,t,11,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2015,2015,t,9,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4013,"Superphosphates, other",2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2002,2002,t,572,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2003,2003,t,966,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2004,2004,t,959,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2005,2005,t,1260,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2006,2006,t,1080,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2007,2007,t,1021,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2008,2008,t,1400,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2009,2009,t,1388,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2012,2012,t,4223,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2013,2013,t,2427,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2014,2014,t,2371,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2015,2015,t,4815,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2016,2016,t,2697,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2017,2017,t,3417,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2018,2018,t,3229,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2019,2019,t,4422.6,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2020,2020,t,4059,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2021,2021,t,3688,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2002,2002,t,21,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2003,2003,t,1825,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2004,2004,t,1,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2005,2005,t,552,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,47,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,26,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,1,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,4,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,0.06,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,0.3,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2021,2021,t,2,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4007,"Ammonia, anhydrous",2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4007,"Ammonia, anhydrous",2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2008,2008,t,49105,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,21634,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,28962,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2011,2011,t,22271,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2012,2012,t,22409,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2013,2013,t,12775,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2014,2014,t,15794,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2015,2015,t,13174,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2016,2016,t,19423,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2017,2017,t,19698,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2018,2018,t,14582,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2019,2019,t,17762,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2020,2020,t,13114.63,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2021,2021,t,9479.26,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2012,2012,t,37337,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2013,2013,t,39809,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2014,2014,t,48907,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2015,2015,t,10127,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2016,2016,t,40083,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2017,2017,t,38614,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2018,2018,t,33834,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2019,2019,t,34975,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2020,2020,t,7521.74,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4002,Ammonium sulphate,2021,2021,t,5399.82,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,8025,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,492886,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,489684,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,614659,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,441967,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,514571,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,542356,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,617731,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,619255,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,497607.75,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,566224.9,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2008,2008,t,4649,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2009,2009,t,704,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2010,2010,t,1641,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2011,2011,t,3216,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2012,2012,t,6283,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2013,2013,t,7876,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2014,2014,t,7184,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2015,2015,t,7009,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2016,2016,t,4338,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2017,2017,t,7888,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2018,2018,t,8086,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2019,2019,t,4763,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2020,2020,t,5003.99,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2021,2021,t,4406.31,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4030,Fertilizers n.e.c.,2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2008,2008,t,50669,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2009,2009,t,18741,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2010,2010,t,30048,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2011,2011,t,34665,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2012,2012,t,31172,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2013,2013,t,37903,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2014,2014,t,23386,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2015,2015,t,33964,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2016,2016,t,34580,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2017,2017,t,53784,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2018,2018,t,41200,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2019,2019,t,59281,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2020,2020,t,41962.57,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2021,2021,t,24103.57,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4021,NPK fertilizers,2008,2008,t,60923,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4021,NPK fertilizers,2009,2009,t,6525,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4021,NPK fertilizers,2010,2010,t,34579,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4021,NPK fertilizers,2011,2011,t,28634,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4021,NPK fertilizers,2012,2012,t,71626,A,Official figure
